mapsName,mapsAddress,mapsSite,mapsPhone,firstMatch
Orvita,"36-38 Av. Carnot, 94100 Saint-Maur-des-Fossés",orvita.fr,01 48 86 33 27,True
NA,NA,NA,NA,NA
Université Paris Sciences & Lettres (Siège),"60 Rue Mazarine, 75006 Paris",psl.eu,01 85 76 08 70,True
ERYS SECURITE,"162 Rue du Faubourg Saint-Honoré, 75008 Paris",erys-securite.com,01 53 86 83 06,True
IRO,"19 Rue Bachaumont, 75002 Paris",iroparis.com,01 43 16 09 11,True
Azaé Champs Sur Marne,"30 Rue de Paris, 77420 Champs-sur-Marne",azae.com,01 72 84 16 82,True
NA,NA,NA,NA,NA
S2IA France,"23 Rue Fernand Combette, 93100 Montreuil",s2ia.com,01 84 21 47 04,True
Société Wissous Logistique,"1549 Rue du Berger, 94390 Wissous",NA,NA,True
Style et Design,"1 Rue Marie Curie, 78310 Maurepas",styleanddesign.fr,01 30 05 17 47,True
Fondation Free,"8 Rue de la Ville-l'Évêque, 75008 Paris",fondation-free.fr,09 83 04 30 02,True
Elée,"Tour Atlantique, 1 Pl. de la Pyramide, 92800 Puteaux",elee.com,01 77 69 49 85,True
EHPAD Résidence Le Parc de Montfort,"22 Av. du Général de Gaulle, 78490 Montfort-l'Amaury",medicismontfort.com,01 34 86 20 00,True
Valeo Systèmes De Contrôle Moteur,"14 Av. des Beguines, 95800 Cergy",valeo.com,01 34 33 13 00,True
Safety Fer,"4 Rue Galilée, 78280 Guyancourt",safetyfer.fr,01 30 44 17 10,False
InterCloud,"88-90 Bd de Sébastopol, 75003 Paris",intercloud.com,01 81 80 26 00,True
Vertical Sea,"20 Rue Troyon, 92310 Sèvres",vertical-sea.com,01 75 60 19 50,True
DEMCO,"9 Av. de l'Europe, 95400 Villiers-le-Bel",NA,01 34 09 35 76,True
Magellan Consulting,"48 Rue de la Victoire, 75009 Paris",magellan-consulting.eu,01 42 66 06 06,True
NA,NA,NA,NA,NA
IMMO de France Paris Île-de-France_Agence de Paris 17_Syndic de Copropriété - Gestion Locative,"67/69 Bd Bessières, 75017 Paris",immodefrance-iledefrance.com,01 40 82 67 00,True
Micropole - Siège social,"91 Rue Carnot, 92300 Levallois-Perret",micropole.com,01 74 18 74 18,True
Les Coccinelles,"33 Rue Ernest Renan, 94200 Ivry-sur-Seine",NA,01 56 20 26 00,True
Comsip,"266 Av. du Président Wilson, 93210 Saint-Denis",comsip.fr,01 58 92 50 12,True
Cenexi,"52 Rue Marcel et Jacques Gaucher, 94120 Fontenay-sous-Bois",cenexi.com,01 43 94 88 00,True
Mutex,"140 Av. de la République, 92320 Châtillon",mutex.fr,01 46 00 30 30,True
NA,NA,NA,NA,NA
NA,NA,NA,NA,NA
Eight Advisory,"40 Rue de Courcelles, 75008 Paris",8advisory.com,01 45 61 88 88,True
Hitachi Astemo,"126 Rue de Stalingrad, 93700 Drancy",hitachiastemo.com,NA,True
Pomardis,"14 B Av. de Saint-Germain, 78560 Le Port-Marly",NA,NA,True
Agence Florence Doré,"101 Rue Saint-Dominique, 75007 Paris",florencedore.fr,01 47 53 53 53,True
Nexton consulting,"5-7 Rue Saint-Fiacre, 75002 Paris",nexton-consulting.com,01 81 69 73 90,True
Audrey B. Fleuriste,"54 Rue Louise Michel, 92300 Levallois-Perret",audreybfleuriste.com,01 47 57 51 26,True
ADELIUS,"61 Rue de Villiers, 92200 Neuilly-sur-Seine",adelius.fr,01 86 90 03 63,False
IZENCIA,"Immeuble le Panoramique, 5 Av. de Verdun 6eme étage, 94200 Ivry-sur-Seine",izencia.com,01 85 33 01 30,True
Arneo consulting,"37-41 Rue Fernand Pelloutier, 92100 Boulogne-Billancourt",arneogroup.com,07 80 91 96 37,True
Mind7 Consulting,"6 Rue de Rome, 75008 Paris",mind7.com,09 72 66 14 79,True
APIXIT,"Les Conquérants, Immeuble Annapurna, 1 Av. de l'Atlantique, 91940 Les Ulis",apixit.fr,01 64 86 97 97,True
AMPLITUDE Studios,"80 Av. des Terroirs de France, 75012 Paris",amplitude-studios.com,01 44 68 33 89,True
DUSHOW Paris,"18 Rue du Meunier, 95700 Roissy-en-France",dushow.com,01 34 38 25 25,False
Ledger,"1 Rue du Mail, 75002 Paris",ledger.com,01 79 35 12 82,True
Groupe Elephant,"5-7 Rue de Milan, 75009 Paris",elephant-groupe.com,01 56 21 37 37,True
NA,NA,NA,NA,NA
Facebook France,"6 Rue Ménars, 75002 Paris",facebook.com,NA,True
TiMOTION Europe,"31 Rue de la Justice, 77000 Vaux-le-Pénil",timotion.com,01 74 82 50 51,True
E.Leclerc LE CHATELET EN BRIE,"Centre Commercial Les Grands Champs, 5 Rue des Grands Champs, 77820 Le Châtelet-en-Brie",e.leclerc,01 64 64 30 10,False
IZEOS,"1 Rue Augustine Variot, 92240 Malakoff",groupeprofessionsante.fr,01 78 09 83 10,False
MAS Les Deux Marronniers,"59 Bd de Strasbourg, 75010 Paris",fondation-amisdelatelier.org,01 49 49 00 81,False
Hemmersbach France,"240 Av. Pierre Brossolette, 92240 Malakoff",hemmersbach.com,01 75 95 18 09,True
LITHO ACCES,"SOCIETE LITHO ACCES, 21 Rue Jean-Pierre Timbaud, 75011 Paris",extranet.lithoacces.com,01 48 97 94 70,True
"Sponsorisé
Maison et Services Montreuil | Ménage, repassage, nettoyage des vitres","49 Bd Henri Barbusse, 93100 Montreuil",maison-et-services.com,01 48 58 73 08,False
Force Guard,"66 rue des Grands Champs, 75020 Paris",securite-gardiennage-paris.com,01 43 71 30 23,True
HCL Technologies,"22 Rue de Caumartin, 75009 Paris",hcltech.com,01 85 14 61 87,True
NA,NA,NA,NA,NA
NA,NA,NA,NA,NA
MARCHE FRAIS,"171-173 Av. Paul Vaillant Couturier, 93120 La Courneuve",marche-frais.com,01 48 18 18 28,True
Stardust Media And Communication,"7 Rue de Bucarest, 75008 Paris",cheerz.com,NA,True
Quantmetry,"52 Rue d'Anjou, 75008 Paris",quantmetry.com,NA,True
Effilab,"204 Rond-Point du Pont De Sèvres, 92100 Boulogne-Billancourt",effilab.com,01 46 09 31 31,True
Primonial REIM France,"36 Rue de Naples, 75008 Paris",primonialreim.fr,0 800 88 18 88,True
Family Sphere Paris,"66 Av. Théophile Gautier, 75016 Paris",family-sphere.com,01 42 24 05 18,True
Prosecurita,"8 Rue des Bles, 93210 Saint-Denis",NA,01 55 93 11 50,True
NA,NA,NA,NA,NA
"Réseau GES, Grandes Écoles Spécialisées","85 Av. Pierre Grenier, 92100 Boulogne-Billancourt",reseau-ges.fr,01 41 41 02 35,True
Finance Active,"46 Rue Notre Dame des Victoires, 75002 Paris",financeactive.com,01 55 80 78 40,True
NA,NA,NA,NA,NA
TOTALENERGIES MARKETING FRANCE,"562 Av. du Parc de l'Île, 92000 Nanterre",NA,NA,True
EHPAD Les Intemporelles,"81-83 Rue du Port, 93300 Aubervilliers",intemporellesaubervilliers.com,01 48 11 21 41,True
Eudonet CRM,"Smart Parc Bâtiment Est, 11 Av. Dubonnet, 92400 Courbevoie",fr.eudonet.com,01 47 37 60 30,True
La société 101 Sécurité,"43 Av. Vladimir Ilitch Lénine, 92000 Nanterre",101securite.com,NA,True
b.workshop,"82 Rue Villeneuve, 92110 Clichy",bworkshop.fr,01 70 36 70 42,True
Castalie,"139 Rue Jean Jacques Rousseau, 92130 Issy-les-Moulineaux",NA,NA,False
G4S Secure Solutions France,"9 Pl. de la Madeleine, 75008 Paris",g4s.com,01 42 61 26 14,True
Transcovo,"4 Pl. du 8 Mai 1945, 92300 Levallois-Perret",NA,NA,False
KARAVEL,"21 Rue de l'Échiquier, 75010 Paris",promovacances.com,0 899 65 48 50,True
PIERRE ET FILS BAGNOLET,"85 Av. du Roule, 92200 Neuilly-sur-Seine",NA,06 24 71 45 23,False
Eiffage Systèmes d'information,"2 Rue Hélène Boucher, 93330 Neuilly-sur-Marne",NA,01 71 84 91 81,True
SOLETANCHE FREYSSINET,"280 Av. Napoléon Bonaparte, 92500 Rueil-Malmaison",soletanchefreyssinet.com,01 47 76 42 62,True
Sprex,"34T Av. Bernard Palissy, 92210 Saint-Cloud",NA,NA,True
Management Centre De Relation Abonne (Mcra),"57 Bd Malesherbes, 75008 Paris",NA,NA,True
NA,NA,NA,NA,NA
UNICANCER - Fédération des Centres de Lutte Contre le Cancer,"101 Rue de Tolbiac, 75013 Paris",unicancer.fr,01 44 23 04 04,True
Achères Expansion,"3 Av. Wolfgang Amadeus Mozart, 78260 Achères",NA,01 72 74 31 60,True
Groupe Transatlantic,"135 Rue Jean Jacques Rousseau, 92130 Issy-les-Moulineaux",groupetransatlantic.com,01 41 09 82 82,True
Bangumi,"104 Av. du Président Kennedy, 75016 Paris",bangumi.fr,01 53 98 78 80,True
NA,NA,NA,NA,NA
France SECURITY,"9 Av. Michelet, 93400 Saint-Ouen-sur-Seine",france-securite-gardiennage.fr,09 61 32 33 44,True
Aéroports De Paris,"1 Rue de France, 93290 Tremblay-en-France",parisaeroport.fr,01 74 25 67 00,False
Tereos,"77230 Chem. des Vignettes, 77230 Moussy-le-Vieux",tereos.com,01 64 66 55 00,True
E.Leclerc CHAMPIGNY SUR MARNE,"156 Rue Alexandre Fourny, 94500 Champigny-sur-Marne",e.leclerc,01 47 06 64 64,True
NA,NA,NA,NA,NA
Prime Engineering,"114 Rue Gallieni, 92100 Boulogne-Billancourt",primeengineering.fr,01 41 03 50 62,True
Althea Essonne,"7 Av. du Québec, 91140 Villebon-sur-Yvette",NA,01 30 57 34 05,False
Superprof,"51 Rue du Faubourg Saint-Denis, 75010 Paris",superprof.fr,NA,True
Garde à domicile - Saperlipopette,"15 Rue du Hameau, 75015 Paris",saperlipopette-grandir.fr,01 46 05 32 88,True
Mac Guff Ligne,"6 Rue de la Cavalerie, 75015 Paris",macguff.com,01 53 58 46 46,True
Innoha,"8 Rue de Berri, 75008 Paris",innoha.com,01 83 62 12 31,True
Circet Distribution,"53-57 Av. d'Italie, 75013 Paris",circetdistribution.fr,01 71 18 20 65,True
NA,NA,NA,NA,NA
Polyceja,"138 Chem. des Vignes, 93000 Bobigny",derichebourg.com,01 41 50 50 65,True
Constructys,"32 Rue René Boulanger, 75010 Paris",constructys.fr,01 82 83 95 00,True
EQUIPAGE,"21 Av. des Genottes, 95800 Cergy",ea-equipage.fr,01 30 17 19 39,True
Wellcom,"31-33 Av. de Wagram, 75017 Paris",wellcom.fr,01 46 34 60 60,True
Palais de Tokyo,"13 Av. du Président Wilson, 75116 Paris",palaisdetokyo.com,01 81 69 77 51,True
Transportes Tony Subtil (TTS),"94450 Av. de Valenton, 94450 Limeil-Brévannes",NA,01 45 69 33 46,False
NA,NA,NA,NA,NA
Starclay,"1 Terr. Bellini, 92800 Puteaux",starclay.fr,01 80 85 54 21,True
DEJA LINK,"19/27 Rue des Huleux, 93240 Stains",dejalink.fr,01 75 62 04 75,True
Auxiliadom Handicap,"Av. Jean Jaurès 118, 75019 Paris",auxiliadom-handicap.com,07 49 23 50 68,True
Espelia,"80 Rue Taitbout, 75009 Paris",espelia.fr,01 44 51 09 50,True
NA,NA,NA,NA,NA
Fibre 2000,"6 Rue Maryse Bastié, 91080 Évry-Courcouronnes",fibre2000.com,01 84 18 09 21,True
BuyIn SAS,"12 Rue Rouget de Lisle, 92130 Issy-les-Moulineaux",buyin.pro,01 58 04 92 00,True
Laboratoire Drouot,"21 Rue Drouot, 75009 Paris",labodrouot.com,01 45 23 10 45,True
Oxiam,"5 Rue Abel, 75012 Paris",oxiamconsulting.com,01 53 96 89 32,True
ROSA PARIS,"7 Imp. Charles Petit, 75011 Paris",rosaparis.com,01 83 97 73 00,True
OCY Technologies,"157 Rue Anatole France, 92300 Levallois-Perret",ocy-technologies.com,07 64 89 32 14,True
Le Méridien Etoile,"81 Boulevard Gouvion Saint-Cyr, 75848 Cedex 17, 75017 Paris",marriott.com,01 40 68 34 34,True
Zenpark,"142 Rue Montmartre, 75002 Paris",zenpark.com,01 85 39 09 09,True
Pink Mamma,"20bis Rue de Douai, 75009 Paris",bigmammagroup.com,01 75 85 03 72,True
Club JOA Royale,"12 Rue Royale, 75008 Paris",joa.fr,01 73 44 03 50,True
Mainsys Paris,"22 Rue de Madrid, 75008 Paris",mainsysgroup.com,01 82 88 37 03,True
DSD Organisation,"73 Rue de Courcelles, 75008 Paris",dsdorganisation.com,01 44 20 02 05,True
Watt Design & Build,"49-51 Rue François 1er, 75008 Paris",watt-db.com,01 43 12 94 10,True
McDonald's,"44 Bd Rhin et Danube, 95130 Franconville",restaurants.mcdonalds.fr,01 34 14 16 70,False
Cegelec Tertiaire Ile-de-France,"85 Av. Victor Hugo, 92500 Rueil-Malmaison",cegelec-tertiaireidf.com,01 46 95 20 00,True
Cegelec Projets Espace et Caraïbes,"11-1 Cr Valmy, 92800 Puteaux",cegelec-projets-espace.com,NA,True
NA,NA,NA,NA,NA
Actemium NDT - Products & Systems,"ZAE de la Tremblaie, Rue de la Mare aux Joncs, 91220 Le Plessis-Pâte",actemium-ndt-pes.com,01 69 88 67 67,False
Cegelec Missenard,"67 Av. de Fontainebleau, 94270 Le Kremlin-Bicêtre",NA,NA,True
Soc Developp Gest Assurance Courtage,"126 Rue de la Piazza, 93160 Noisy-le-Grand",NA,01 45 16 63 00,True
BONNA Travaux Pression,"Rue Aimé Bonna, 78700 Conflans-Sainte-Honorine",bonnatp.com,01 34 90 82 34,True
EPSA Marketplace Lisses,"11 Rue des Malines, 91090 Lisses",epsa-marketplace.com,04 72 53 16 40,True
NA,NA,NA,NA,NA
News Print - Riccobono Group,"1 Bd d'Italie, 77127 Lieusaint",riccobono.net,01 80 85 70 20,True
B/Acceptance,"8 Rue des Pirogues de Bercy, 75012 Paris",b-acceptance.com,01 84 17 82 25,False
Comdata,"1 Av. du Général de Gaulle, 92230 Gennevilliers",france.comdatagroup.com,0 820 89 20 00,False
USANA France,"121 Av. des Champs-Élysées, 75008 Paris",usana.com,01 42 99 76 50,True
Family Sphere Paris 19,"9 Rue de Crimée, 75019 Paris",family-sphere.com,01 42 06 89 03,True
